wave	flux	snr	noise	thru
3.2638887465820927	111.45141124108783	9.22096218000802	11.574019281061288	0.001952751702345089
3.276274225883945	96.70088915034404	9.163665337196912	11.647373567282298	0.0019397414629338378
3.2886142437004127	102.60958220939936	9.11581946450229	11.714235209472236	0.00192859966301981
3.3009073422396082	88.87801632056119	9.073491804460737	11.774563986925509	0.0019171436294686901
3.31315592083175	104.53275268465966	9.05135468302943	11.8028549393448	0.0019042467031425473
3.325360438009411	103.12961067277676	9.02284850173731	11.830128497653327	0.0018903559873267204
3.3375213160109096	110.12014149838657	8.985583098688334	11.860281829114017	0.0018756939895337326
3.3496377796074595	98.94495449871994	8.944227428559989	11.891521192441294	0.001860819928577171
3.361710695541752	107.15476298304367	8.903633546198348	11.923335328710484	0.0018460274062339253
3.37374099250827	102.01848799553926	8.865355332331042	11.957194516709675	0.0018310954851056484
3.3857293406967894	101.91733988855893	8.828378706517709	11.994678995856459	0.0018157032669759206
3.397675745931313	106.79058615177458	8.785892297737291	12.044610794992673	0.001798581840628858
3.409580695210876	106.28036706281516	8.718029716212607	12.134466869855808	0.0017824971565533808
3.421443390522118	115.11349902181236	8.649329007028898	12.232449047424407	0.0017681636496162515
3.433265326335338	104.48443082316716	8.594499666192418	12.330209886703628	0.0017545437996248916
3.4450468948571373	102.3246293763327	8.583260390464039	12.428029679511145	0.0017426476518493334
3.4567885232066344	106.54852266722979	8.678627648137871	12.538335728611884	0.0017325594512801069
3.4684903780444096	105.07202148866321	8.989600753112153	12.697622484274467	0.001722000884378399
3.4801529833544786	119.98181699229454	9.630026936896138	12.942860587727212	0.001709184475341068
3.4917766623198987	167.79798928571242	10.615897533428292	13.26775069353624	0.0016964444482462124
3.503361025889228	147.72819821570096	11.75659448030567	13.623141495701027	0.0016848044340205875
3.514906891066118	172.69745344995502	12.679715408873772	13.92602457625436	0.0016734033663761384
3.526415010814973	177.66559566724212	12.995607474903498	14.091364328142745	0.0016623969710152524
3.5378853751005863	173.1080671080213	12.54198139236655	14.079767821044033	0.001651403400824595
3.5493184210160846	155.65403603877962	11.500870381888909	13.935467968578726	0.0016400464134471216
3.5607145919944303	144.7689549689599	10.252769792121416	13.745615170801585	0.0016286552064172124
3.57207395043186	101.38273546925777	9.167287592441667	13.595441344211812	0.001617148509428563
3.5833968633749675	128.11934462341048	8.435714810000908	13.524847739347424	0.0016058323048202278
3.594683839325148	117.13619016870982	8.029526429826852	13.522825337991007	0.0015952340114717984
3.6059349450840004	89.31963971348728	7.829462853679595	13.560829279423324	0.0015855934226885614
3.6171504863250927	74.37814589522051	7.729323686019153	13.621756285069551	0.0015759424468268762
3.628330930049432	91.63633670798447	7.668018900079352	13.695571057123118	0.0015657790570332837
3.6394765019877076	101.61041504616632	7.6189011965119064	13.775377098949981	0.001555263311520238
3.6505874563529916	140.70377400691623	7.5712326429817915	13.860358947005398	0.0015441858840549885
3.6616641396996634	112.49474230064756	7.523176337191402	13.946032662347184	0.0015331341557881185
3.672706880877095	79.51809418441348	7.475494255825881	14.02953996282776	0.0015225230093106538
3.6837155961085393	95.10450351953477	7.429646734026905	14.11047882503964	0.0015124363837582052
3.6946911413219263	104.0593929482289	7.389371791623513	14.18445100600692	0.0015035669638959
3.7056333582418772	108.4571561422593	7.348228682231364	14.267088696590081	0.0014946023298926647
3.7165424382736356	86.07113511587188	7.307593802251414	14.362316387247413	0.0014850230457048173
3.7274189538404308	103.28301427355524	7.276262576161109	14.462830884725893	0.001475154194604908
3.738263296810145	95.30645137114028	7.2593975424657815	14.56893475313986	0.0014651364721210275
3.7490751772033173	90.3665065096733	7.256751418309934	14.686593764829068	0.0014542488099007942
3.7598555489324887	111.46083215899284	7.266027284716177	14.810844653631026	0.0014430680781894257
3.7706041033988855	120.19006331275584	7.275729612702923	14.931171982166397	0.001432548560396456
3.781321316663663	121.94912294561452	7.265110267596771	15.044022095476146	0.0014224688206084732
3.7920076860488168	118.07041938899937	7.219943647008487	15.148244867376583	0.0014125175934629958
3.8026628097062605	101.26390583567552	7.138141315763339	15.248815822982056	0.0014020338321449424
3.8132875810777316	118.9344404563881	7.032615416817592	15.351994919356644	0.0013906747922322286
3.8238818022846615	112.03459374600259	6.940927545958622	15.453085813493027	0.0013800826352151118
3.834445843192443	109.94475123445214	6.926760970937886	15.571360742632175	0.0013698961399786467
3.844980324561632	103.18284830584409	7.155344234099512	15.768390846870195	0.0013580552543382028
3.8554850472017606	123.00994915721463	8.105242200307941	16.167722212300767	0.0013451921013316645
3.8659603262000255	186.31262533570586	10.844625970247359	17.063919503815953	0.0013328897407189919
3.8764060327752268	361.270913496449	16.660983157713222	18.913858246307264	0.0013211860810072127
3.8868223760375553	584.4450240021654	26.10794040483385	22.130371338969955	0.0013096421860542967
3.8972102412219916	1000.8544930833691	38.140119937492976	26.66887797779092	0.001298174145919028
3.9075692533351796	1598.136090991765	50.860568192457976	31.94471857666802	0.001287853801093724
3.9179000513192395	2286.7177540794128	62.22094939206422	37.04435489209537	0.0012784084576247512
3.9282029888604195	2946.1038566188927	69.98512807585583	40.826011578108755	0.0012684594757120333
3.9384781325050673	3049.9314806786815	72.50689455350208	42.29692677755959	0.0012590440666573
3.9487255510150763	2907.8803670515167	69.61697968212096	41.23258100791616	0.001251044852777214
3.958944737576879	2344.446467670871	62.03982523647685	38.01975843357483	0.0012436824419891877
3.9691364701588947	1706.5919048210153	50.91399781914652	33.348037585904635	0.0012358759332324822
3.9793013377052904	1106.5484750066005	38.2611690862945	28.33459405353349	0.001225774221223286
3.989439215462953	626.9716345955352	26.602075556933897	24.086341710054988	0.0012146295096936578
3.9995504523074135	359.27993003398547	17.650966412406294	21.12186935985774	0.0012047472060790858
4.009635409840123	269.15726352789574	12.151641829027518	19.489304438161568	0.0011963236031451519
4.019693854875027	193.15263906645222	9.306540053702907	18.768841101479786	0.0011872029613641537
4.029725233554681	161.72050004897318	7.940730016709902	18.52170978232133	0.0011774265485295751
4.03973070981399	148.21896930636052	7.2426240681092535	18.458382126626628	0.001169231783533863
4.049710835537217	132.95778422731044	6.752502936435497	18.435432395063376	0.0011628164530332586
4.059665324591202	154.63364355156628	6.366286182872668	18.443761940746736	0.0011564100156099683
4.069594924653246	113.01794167748916	6.070442553110047	18.484045871411755	0.0011496470747281444
4.079498091593859	119.39573126116211	5.860834034504195	18.54519159258635	0.0011433267847273942
4.089376051276473	79.54189522730479	5.721287923684778	18.62644271726637	0.0011371262202374572
4.099229786847089	90.02719902281332	5.632087380087117	18.727860687470887	0.0011305872277919229
4.109058660497233	82.335014139877	5.570318014844655	18.843124545182175	0.0011236802435036573
4.1188633067698746	128.92565416481585	5.523184423344838	18.96733119560758	0.0011164992411435844
4.128642405491594	55.98998427681358	5.486123412577172	19.085868476831223	0.001110058416904487
4.138397501862848	96.99548370950595	5.45239689332559	19.20669608174543	0.0011035840750932677
4.14812889108376	46.92033700580373	5.42085314821369	19.33148086660425	0.001096932421585099
4.157836314939684	88.80666116289616	5.395059850006046	19.459048797313457	0.0010902780602153282
4.167519625103923	95.85441412697915	5.384442897449927	19.588133785611014	0.0010839256600214888
4.1771790035430385	133.91274650512855	5.410256956907705	19.70717041767875	0.0010791775903253003
4.186815506547641	116.73586929771186	5.488585306273196	19.835452757311295	0.001075004324849472
4.196429110698112	95.91061241910025	5.630148865928389	19.99384315453806	0.001070196078165278
4.2060184164383925	139.4478224629905	5.845796912375483	20.175441524292868	0.0010655238753571933
4.215584951681211	124.90380622202865	6.1164289206568245	20.36167073017225	0.0010618583113468512
4.225128755124692	131.6561151367619	6.368890191294021	20.550534267100996	0.0010577008980188988
4.234650739007196	110.60997886432682	6.538719987025902	20.728818205900627	0.001052523417161609
4.244148614470616	116.88371534248354	6.587819608134906	20.880273012489738	0.0010465562767525735
